timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1576583778631,742,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,685,0,41
1576583778776,1142,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,727,0,163
1576583779374,608,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,554,0,86
1576583779919,637,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,561,0,26
1576583780557,681,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,600,0,22
1576583779982,1391,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,897,0,207
1576583781239,1240,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,799,0,192
1576583781373,1311,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,753,0,160
1576583782479,697,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,629,0,31
1576583783177,519,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,468,0,25
1576583782685,1388,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,743,0,192
1576583783697,761,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,709,0,20
1576583784074,585,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,525,0,28
1576583784459,516,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,451,0,22
1576583784659,645,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,555,0,21
1576583785305,477,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,421,0,21
1576583784976,1176,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,689,0,193
1576583785783,694,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,620,0,26
1576583786153,699,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,622,0,24
1576583786477,591,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,517,0,21
1576583786852,592,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,534,0,22
1576583787068,619,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,562,0,27
1576583787444,643,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,571,0,26
1576583787687,594,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,544,0,23
1576583788088,682,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,614,0,22
1576583788282,633,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,580,0,29
1576583788915,679,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,621,0,25
1576583788771,1286,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,910,0,245
1576583789594,1049,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,747,0,227
1576583790058,657,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,604,0,23
1576583790644,572,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,510,0,25
1576583790715,677,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,616,0,23
1576583791217,1167,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,709,0,151
1576583791392,1144,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,712,0,149
1576583792385,590,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,534,0,23
1576583792536,524,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,463,0,27
1576583793061,701,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,642,0,20
1576583792976,1290,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,815,0,188
1576583793763,766,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,695,0,35
1576583794267,540,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,462,0,30
1576583794530,1343,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,776,0,191
1576583794808,1468,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,743,0,157
1576583796277,699,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,619,0,34
1576583795875,1240,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,873,0,333
1576583796978,613,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,560,0,25
1576583797116,711,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,579,0,23
1576583797591,587,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,533,0,21
1576583797828,748,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,697,0,22
1576583798179,596,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,540,0,23
1576583798576,643,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,573,0,21
1576583798776,670,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,563,0,36
1576583799220,506,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,440,0,22
1576583799446,712,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,657,0,71
1576583799727,669,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,589,0,33
1576583800159,672,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,607,0,21
1576583800397,542,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,486,0,24
1576583800831,639,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,527,0,34
1576583800939,695,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,576,0,39
1576583801634,665,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,605,0,26
1576583801471,1388,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,876,0,236
1576583802299,622,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,518,0,44
1576583802860,595,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,540,0,21
1576583802923,642,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,581,0,25
1576583803456,697,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,612,0,42
1576583803565,735,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,612,0,21
1576583804154,562,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,510,0,75
1576583804312,629,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,574,0,52
1576583804716,922,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,676,0,222
1576583804942,801,getChargingStations Request,200,OK,Thread Group 1-10,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,583,0,34
1576583805640,930,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,630,0,30
1576583806571,832,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,677,0,74
1576583807405,847,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,650,0,51
1576583808253,641,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,585,0,23
1576583808894,833,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,505,0,46
1576583809728,519,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,468,0,29
1576583810247,645,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,561,0,22
1576583810893,1042,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,749,0,30
1576583811936,710,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,639,0,25
1576583812646,518,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,444,0,22
1576583813165,627,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,572,0,26
1576583813792,639,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,580,0,85
1576583814432,682,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,610,0,22
1576583815115,766,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,482,0,97
1576583815881,1082,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,909,0,324
1576583816964,811,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,738,0,21
1576583817775,910,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,689,0,78
1576583818669,668,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,548,0,25
1576583818686,1004,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,671,0,119
1576583819337,994,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,714,0,136
1576583819691,806,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,601,0,42
1576583820332,754,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,661,0,121
1576583820497,816,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,638,0,71
1576583821087,774,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,547,0,40
1576583821314,736,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,664,0,27
1576583821862,601,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,524,0,35
1576583822051,525,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,457,0,22
1576583822464,723,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,621,0,22
1576583822577,618,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,498,0,22
1576583823195,637,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,579,0,36
1576583823188,749,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,603,0,41
1576583823833,522,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,464,0,26
1576583823938,537,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,485,0,25
1576583824357,718,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,554,0,57
1576583824475,734,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,511,0,76
1576583825211,534,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,454,0,29
1576583825076,692,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,589,0,23
1576583825746,599,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,525,0,26
1576583825768,907,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,634,0,109
1576583826346,612,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,561,0,43
1576583826675,519,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,462,0,26
1576583826958,561,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,494,0,27
1576583827195,430,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,378,0,26
1576583827519,915,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,834,0,118
1576583827625,916,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,787,0,43
1576583828435,626,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,571,0,25
1576583828542,564,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,492,0,21
1576583829107,565,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,484,0,80
1576583829061,852,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,654,0,83
1576583829672,567,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,514,0,24
1576583830240,596,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,530,0,24
1576583829913,1256,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,650,0,103
1576583831170,933,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,651,0,79
1576583830837,1817,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,1614,0,1121
1576583832104,946,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,660,0,101
1576583832655,638,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,580,0,22
1576583833052,592,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,535,0,43
1576583833294,605,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,543,0,21
1576583833645,687,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,607,0,22
1576583833900,694,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,624,0,25
1576583834332,685,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,580,0,27
1576583834595,769,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,593,0,27
1576583835018,719,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,614,0,24
1576583835365,819,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,611,0,97
1576583835737,564,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,438,0,21
1576583836184,804,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,688,0,23
1576583836302,688,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,518,0,60
1576583836990,624,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,571,0,21
1576583836992,663,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,582,0,23
1576583837615,515,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,464,0,26
1576583837655,671,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,614,0,82
1576583838131,613,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,558,0,23
1576583838326,783,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,693,0,23
1576583838745,583,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,531,0,21
1576583839110,563,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,503,0,22
1576583839329,653,getChargingStations Request,200,OK,Thread Group 1-11,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,581,0,22
1576583839674,923,getChargingStations Request,200,OK,Thread Group 1-12,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,629,0,49
